precisely,19
appropriate,19
diagnostic,19
object,19
alive,19
per,19
internal,19
ambassador,19
using,18
temperature,18
colony,18
father,18
encountered,18
mother,18
accept,18
observed,18
artificial,18
specific,18
perform,18
lifeform,18
seemed,18
next,18
actually,18
suggests,18
lore,18
body,18
available,18
report,18
hypothesis,18
dead,18
uss,18
response,18
together,18
large,18
coordinates,18
near,18
sickbay,18
assume,18
impossible,18
heading,18
impulse,18
located,18
parameters,18
increased,18
visual,18
old,18
particles,18
result,18
soong,17
colonists,17
plan,17
forward,17
location,17
transfer,17
saw,17
done,17
happy,17
having,17
referring,17
communication,17
detected,17
link,17
function,17
keep,17
child,17
sequence,17
indeed,17
look,17
day,17
technology,17
fully,17
call,17
presence,17
fire,17
beyond,17
initiating,17
working,17
thirty,17
someone,17
state,17
original,17
weapon,17
net,17
engine,17
successful,17
afraid,17
starbase,17
communications,17
recommend,17
request,17
mission,17
service,17
exocomp,17
looking,16
learn,16
early,16
feelings,16
understood,16
occurred,16
performance,16
everything,16
significant,16
penetrate,16
example,16
speak,16
remain,16
functions,16
debris,16
watson,16
yourself,16
caused,16
create,16
holding,16
else,16
accurate,16
shut,16
normally,16
deck,16
understanding,16
event,16
ill,16
experienced,16
taken,16
fields,16
currently,16
current,16
opportunity,16
material,16
match,16
dream,16
weapons,16
bring,16
entity,16
wormhole,16
signals,16
procedure,15
officers,15
outpost,15
doubt,15
past,15
interest,15
unstable,15
matrix,15
indication,15
knowledge,15
alone,15
love,15
scanning,15
danger,15
always,15
called,15
chief,15
therefore,15
navigational,15
game,15
simple,15
image,15
permission,15
test,15
fail,15
im,15
limited,15
tachyon,15
stars,15
emergency,15
section,15
began,15
tricorder,15
grid,15
drive,15
velocity,15
escape,15
hope,15
shall,15
breach,15
offline,15
containment,15
romulans,15
magnetic,15
open,15
funny,15
officer,15
orders,15
guinan,15
alien,15
killed,14
things,14
memories,14
phaser,14
brother,14
acknowledged,14
face,14
difficulty,14
science,14
desire,14
least,14
lost,14
events,14
type,14
rather,14
moriarty,14
programming,14
elements,14
reports,14
maximum,14
research,14
deal,14
activate,14
bearing,14
getting,14
situation,14
anyone,14
fluctuation,14
entirely,14
easily,14
hand,14
third,14
fifteen,14
gravitational,14
along,14
environment,14
species,14
genetic,14
children,14
learned,14
emotional,14
choose,14
exocomps,14
phasers,13
series,13
activated,13
proceed,13
confirm,13
later,13
fascinating,13
experiencing,13
intensity,13
value,13
making,13
noticed,13
sent,13
zone,13
home,13
lack,13
academy,13
standard,13
distance,13
locate,13
friend,13
holmes,13
excellent,13
losing,13
read,13
months,13
fourteen,13
fortyseven,13
fluctuations,13
admiral,13
center,13
let,13
initiate,13
care,13
shuttlecraft,13
came,13
act,13
entering,13
sound,13
nodes,13
estimate,13
minor,13
zero,13
heard,13
water,13
subject,13
crewmembers,13
composed,13
target,13
obrien,13
step,13
captains,13
prepare,13
lock,13
phoenix,13
omicron,12
went,12
scans,12
trace,12
felt,12
relationship,12
goodbye,12
cardassian,12
responsible,12
established,12
firing,12
realize,12
duty,12
whatever,12
dear,12
probes,12
antimatter,12
running,12
common,12
release,12
forced,12
consciousness,12
late,12
recognize,12
explanation,12
continuum,12
exact,12
reaction,12
initial,12
continuing,12
remains,12
taking,12
nearly,12
already,12
asked,12
remember,12
break,12
music,12
affected,12
destroy,12
processing,12
beings,12
intense,12
fifty,12
tolerance,12
attacked,12
circuitry,12
origin,12
residual,12
really,12
results,12
stand,12
electromagnetic,12
manner,12
dna,12
effective,12
log,12
welcome,12
action,12
altered,12
yessir,12
molecular,12
ardra,12
wedding,12
whether,11
nor,11
returned,11
somewhat,11
behind,11
assistance,11
share,11
vessels,11
nebula,11
word,11
fear,11
abilities,11
thing,11
mine,11
sleep,11
shows,11
random,11
serve,11
upon,11
doing,11
images,11
severe,11
injured,11
scanners,11
rest,11
precise,11
soon,11
ancient,11
required,11
side,11
sweep,11
occurring,11
entered,11
became,11
cellular,11
fissure,11
concentration,11
intelligence,11
cat,11
commands,11
tetryon,11
low,11
fragments,11
send,11
investigation,11
stable,11
damaged,11
factor,11
person,11
history,11
confirmed,11
age,11
single,11
makes,11
primary,11
contain,11
individual,11
path,11
hello,11
remind,11
friends,11
pathways,11
incorrect,11
kill,11
blue,11
physical,11
humanoid,11
display,11
world,11
brought,11
perfect,11
joke,11
indicated,11
missing,11
remarkable,11
reasonable,11
recorded,11
assumption,11
close,11
emotions,11
calculations,10
stress,10
biological,10
rock,10
check,10
draw,10
appearance,10
knew,10
wishes,10
border,10
twentysix,10
idea,10
dangerous,10
hear,10
describe,10
stay,10
exist,10
conclusion,10
receiving,10
respond,10
willing,10
mystery,10
key,10
heavy,10
mind,10
pass,10
character,10
m,10
male,10
difference,10
apparent,10
anomalies,10
modify,10
output,10
rupture,10
phase,10
battle,10
observe,10
hit,10
decks,10
recent,10
flux,10
emerging,10
database,10
attempted,10
connection,10
size,10
rising,10
above,10
frequencies,10
consistent,10
ninety,10
surge,10
method,10
red,10
solar,10
objects,10
favor,10
produce,10
skills,10
probability,10
asteroid,10
gamma,10
due,10
member,10
among,10
storage,10
family,10
composition,10
vehicle,10
massive,10
q,10
oh,10
considerable,10
cards,10
photon,10
threat,10
override,10
tasha,10
experiment,10
enjoy,10
themselves,10
nd,10
communicate,10
words,10
emotion,10
determined,10
tried,10
dont,10
chamber,10
illness,10
emanating,10
theta,9
contained,9
scanned,9
encounter,9
neither,9
parent,9
beneath,9
saying,9
short,9
assure,9
universe,9
closing,9
superior,9
failed,9
including,9
absence,9
propulsion,9
conceivable,9
prevent,9
reached,9
written,9
followed,9
particularly,9
questions,9
existence,9
term,9
lives,9
task,9
isolate,9
unique,9
prime,9
standing,9
neutral,9
destination,9
speaking,9
air,9
modifications,9
emitting,9
uncertain,9
creating,9
waves,9
flow,9
hailing,9
hour,9
imaging,9
sustained,9
line,9
card,9
took,9
visor,9
changed,9
instance,9
uses,9
appreciate,9
train,9
controls,9
strength,9
circuits,9
capacity,9
verbal,9
drop,9
efficiency,9
conduit,9
unsuccessful,9
board,9
got,9
mass,9
cleared,9
intact,9
areas,9
prepared,9
lateral,9
machine,9
stellar,9
sixteen,9
operating,9
dreams,9
effort,9
represent,9
adjust,9
resonance,9
asteroids,9
peace,9
view,9
entry,9
powerful,9
offer,9
weeks,9
observation,9
earlier,9
barclay,9
freighter,9
locked,9
positive,9
centuries,9
group,9
carry,9
torpedoes,9
actions,9
acting,9
anomalous,9
pressure,9
sheliak,9
integrity,9
emission,9
cargo,9
effects,9
expected,9
advice,9
window,9
timothy,9
culture,9
input,9
chroniton,9
kareen,9
solution,8
banks,8
mentioned,8
merely,8
pleased,8
development,8
recall,8
painting,8
model,8
below,8
eyes,8
concerned,8
died,8
signatures,8
contains,8
distress,8
basic,8
final,8
gone,8
direction,8
ways,8
amusing,8
young,8
sit,8
unless,8
sufficiently,8
inertial,8
guidance,8
dropped,8
beacon,8
reference,8
circumstances,8
appeared,8
dilithium,8
simulation,8
thoughts,8
chance,8
thinking,8
suggesting,8
defeat,8
intended,8
general,8
laboratory,8
natural,8
hes,8
meant,8
shutdown,8
originally,8
intelligent,8
otherwise,8
withstand,8
equipment,8
lab,8
passage,8
analogy,8
relatively,8
theyre,8
outside,8
pulses,8
port,8
shell,8
forming,8
definitely,8
future,8
interpretation,8
analyzed,8
constant,8
additional,8
sun,8
war,8
graves,8
em,8
programs,8
configuration,8
route,8
unusually,8
corridor,8
various,8
twentyone,8
potential,8
maintain,8
brief,8
critical,8
nacelle,8
eighteen,8
reported,8
alter,8
grow,8
inquiry,8
extreme,8
base,8
cells,8
meaning,8
alert,8
motion,8
arrive,8
trouble,8
transporters,8
specifications,8
night,8
prefer,8
twentieth,8
decided,8
discharge,8
prior,8
sign,8
status,8
door,8
passed,8
strong,8
raise,8
upper,8
throughout,8
alpha,8
setting,8
higher,8
gain,8
delay,8
considering,8
live,8
defense,8
dealer,8
truly,8
bet,8
virtually,8
move,8
die,8
remaining,8
supernumeraries,8
personnel,8
condition,8
forty,8
stream,8
minimal,8
twentythree,8
tamarian,8
acceptable,8
thus,8
accomplish,8
substance,8
hydrogen,8
friendship,8
trajectory,8
feeling,8
protect,8
cluster,8
contrary,8
imminent,8
supply,8
vision,8
ventaxian,8
rana,8
mercenary,8
met,7
drilling,7
site,7
incapable,7
blast,7
nineteen,7
pocket,7
parents,7
lower,7
monitor,7
refer,7
truth,7
necessarily,7
theres,7
birth,7
except,7
ive,7
rikers,7
showing,7
greater,7
constructed,7
construction,7
yamato,7
sherlock,7
specifically,7
primarily,7
inspector,7
becomes,7
trail,7
men,7
closer,7
caught,7
follow,7
exit,7
possess,7
query,7
survivors,7
virus,7
ordered,7
length,7
safely,7
hair,7
region,7
anywhere,7
year,7
methods,7
deflector,7
barrier,7
focused,7
agreed,7
interior,7
spacetime,7
naturally,7
collapse,7
investigate,7
reality,7
shuttles,7
respect,7
recently,7
sometimes,7
terms,7
quickly,7
audience,7
free,7
examine,7
regarding,7
somewhere,7
suppose,7
generate,7
insufficient,7
generated,7
rapidly,7
employ,7
chose,7
kahless,7
realized,7
hold,7
listed,7
bay,7
received,7
container,7
computers,7
error,7
module,7
formed,7
launch,7
shuttlebay,7
narrow,7
few,7
conduct,7
related,7
pain,7
suggested,7
eliminate,7
talk,7
instinct,7
becoming,7
geordis,7
deep,7
theoretically,7
eventually,7
generator,7
conflict,7
outposts,7
atmospheric,7
repair,7
bypass,7
progress,7
lifesupport,7
pod,7
identical,7
exists,7
lead,7
society,7
incident,7
notice,7
involved,7
expect,7
torpedo,7
burst,7
moons,7
survey,7
inputs,7
shape,7
outer,7
secondary,7
responding,7
reactor,7
individuals,7
beams,7
living,7
changing,7
aliens,7
movement,7
pardon,7
pleasure,7
approach,7
variations,7
gave,7
graviton,7
jenna,7
anticipated,7
arrival,7
join,7
modified,7
eband,7
collision,7
metal,7
removed,7
voiceover,7
sarjenka,7
ocean,7
sphere,7
garvin,7
gia,7
angry,7
units,6
shortly,6
story,6
office,6
provided,6
surrounding,6
evening,6
playing,6
tend,6
master,6
suitable,6
hurry,6
unit,6
returning,6
cascade,6
attention,6
piece,6
holographic,6
fine,6
affect,6
unconscious,6
cut,6
perimeter,6
ro,6
breaking,6
formation,6
interested,6
familiar,6
party,6
feels,6
soongs,6
helm,6
failing,6
duties,6
compound,6
nevertheless,6
elementary,6
accessing,6
total,6
dimension,6
fix,6
absolutely,6
quadrant,6
rendezvous,6
play,6
leading,6
dark,6
carrying,6
obviously,6
answered,6
uniform,6
female,6
deny,6
attempts,6
develop,6
ended,6
vital,6
chair,6
traditional,6
product,6
periods,6
klingons,6
diameter,6
concept,6
sending,6
collapsed,6
generators,6
thirtysix,6
worfs,6
across,6
realities,6
happen,6
somehow,6
safety,6
destruction,6
defensive,6
operation,6
distinct,6
considerably,6
primitive,6
sophisticated,6
unfortunate,6
onto,6
safe,6
eps,6
numerous,6
animal,6
complement,6
previous,6
studying,6
nearing,6
separate,6
refused,6
mistake,6
half,6
slightly,6
malfunctions,6
fortunately,6
magnification,6
amount,6
drain,6
intercept,6
file,6
ones,6
reverse,6
honor,6
race,6
advanced,6
bodies,6
city,6
emitter,6
temporary,6
stations,6
central,6
carrier,6
advisable,6
disturbing,6
cake,6
chronometer,6
causing,6
studied,6
creatures,6
apologize,6
tube,6
following,6
sentient,6
organic,6
identified,6
trust,6
traveling,6
instruments,6
accompany,6
thats,6
hurt,6
loss,6
desired,6
fusion,6
galaxy,6
correctly,6
density,6
reactions,6
warning,6
bursts,6
engage,6
injuries,6
skin,6
codes,6
broken,6
born,6
nurse,6
awareness,6
interfering,6
humor,6
maneuver,6
accident,6
radio,6
woman,6
bad,6
assumed,6
reconfigure,6
keiko,6
starships,6
disappeared,6
procedures,6
moon,6
everyone,6
vulnerable,6
proper,6
frame,6
edge,6
calculate,6
voices,6
proximity,6
structural,6
undetectable,6
fiftythree,6
fluctuating,6
tamarians,6
survive,6
deactivated,6
coil,6
dimensions,6
vegetation,6
job,6
structures,6
waste,6
exposure,6
perceive,6
interact,6
circuit,6
transmissions,6
role,6
empty,6
moments,6
string,6
reproduce,6
diplomatic,6
sarek,6
cases,6
highest,6
deliver,6
dance,6
optical,6
gas,6
marr,6
placed,6
expanding,6
humorous,6
mechanism,6
thruster,6
neutron,6
aperture,6
twentyseven,6
project,6
advocate,6
travel,6
tactical,6
learning,6
com,6
tin,6
disturbance,6
poetry,6
cognitive,6
buildup,6
b,6
cultures,6
edo,6
village,6
daled,6
ira,6
permanent,5
tainer,5
journals,5
unexpected,5
verify,5
checking,5
admit,5
exhibiting,5
lals,5
twentynine,5
magma,5
technically,5
described,5
french,5
instability,5
energize,5
jump,5
uncomfortable,5
maquis,5
receive,5
meet,5
cross,5
unfortunately,5
opening,5
needs,5
difficulties,5
places,5
spent,5
happens,5
perfectly,5
functional,5
strange,5
collected,5
queen,5
court,5
king,5
extended,5
finally,5
murder,5
nineteenth,5
review,5
angel,5
assuming,5
element,5
though,5
directive,5
enterprises,5
regulations,5
subprocessor,5
discontinuity,5
emit,5
disrupting,5
basis,5
speculation,5
originated,5
suspect,5
initiated,5
bow,5
options,5
static,5
preparing,5
changes,5
transmitting,5
sites,5
overloading,5
romantic,5
active,5
enhance,5
choices,5
possibilities,5
chosen,5
barriers,5
shift,5
scene,5
triggered,5
avoid,5
storm,5
consists,5
disengaged,5
characters,5
sort,5
description,5
expressed,5
feline,5
console,5
begun,5
training,5
supplement,5
exposed,5
resolve,5
overload,5
thirteen,5
rational,5
empirical,5
subprocessors,5
escort,5
external,5
cycle,5
charged,5
instructions,5
successfully,5
departure,5
presently,5
usually,5
start,5
beamed,5
components,5
highenergy,5
forcefield,5
unmanned,5
engaged,5
flight,5
phenomena,5
abandoned,5
operate,5
traced,5
nightmare,5
dreaming,5
sexual,5
waking,5
east,5
venting,5
problems,5
built,5
telepathic,5
deception,5
succeed,5
ionization,5
warbird,5
unaware,5
scale,5
correspond,5
offended,5
puzzling,5
alright,5
stored,5
distribution,5
surges,5
alternative,5
responsibility,5
channel,5
fashion,5
tissue,5
developed,5
stages,5
fluid,5
faster,5
enemy,5
pods,5
efficient,5
limits,5
demonstrated,5
facts,5
ceremony,5
reads,5
leader,5
square,5
twentytwo,5
youre,5
stargazer,5
picards,5
mere,5
judging,5
poker,5
trapped,5
thirtyone,5
cloud,5
degree,5
celsius,5
date,5
detection,5
establish,5
spectrum,5
trick,5
helpful,5
disruption,5
conditions,5
sensory,5
operational,5
okay,5
paxans,5
minimum,5
transferred,5
thirtyseven,5
vicinity,5
fiftytwo,5
rossa,5
talarian,5
galen,5
recreate,5
relationships,5
nucleonic,5
agreement,5
sunset,5
served,5
named,5
subroutine,5
inoperable,5
carefully,5
isolated,5
metaphor,5
issue,5
extensive,5
requires,5
evacuation,5
unwilling,5
gosheven,5
remove,5
win,5
replaced,5
premise,5
adequate,5
stage,5
capabilities,5
food,5
immediate,5
metric,5
tons,5
nossir,5
fragment,5
tectonic,5
permit,5
routine,5
inactive,5
objective,5
track,5
fajo,5
goal,5
scout,5
cloaking,5
unexplained,5
samples,5
compounds,5
pursue,5
gift,5
lounge,5
selfdiagnostic,5
chip,5
abnormal,5
network,5
restored,5
predict,5
pardek,5
crewmember,5
save,5
inconclusive,5
injector,5
triolic,5
relative,5
confidence,5
contract,5
overruled,5
colonies,5
marriage,5
sixty,5
raman,5
manheim,5
drill,4
childhood,4
inform,4
mavala,4
passenger,4
needed,4
penetrated,4
replicate,4
styles,4
style,4
wished,4
despite,4
creation,4
coils,4
anger,4
impression,4
odd,4
concert,4
repaired,4
remembered,4
aft,4
requesting,4
reasons,4
affirmative,4
sudden,4
cruisers,4
landing,4
layer,4
finding,4
believed,4
opinion,4
alarm,4
possesses,4
gladly,4
accepted,4
judge,4
importance,4
genuine,4
wild,4
discuss,4
doubts,4
customs,4
void,4
statement,4
obvious,4
fixed,4
released,4
navigation,4
engineer,4
theft,4
plans,4
waiting,4
simultaneously,4
solve,4
cease,4
head,4
victim,4
definition,4
deduction,4
worked,4
footfalls,4
irregular,4
concern,4
law,4
hands,4
strictly,4
connected,4
himself,4
opponent,4
files,4
probable,4
convert,4
supporting,4
visited,4
odin,4
synthetic,4
accessed,4
eliminated,4
removing,4
laugh,4
syndrome,4
seal,4
expression,4
arrange,4
allowing,4
hard,4
define,4
qs,4
devron,4
antitime,4
disengaging,4
rarely,4
scanner,4
mistaken,4
arrays,4
unauthorized,4
coupling,4
decomposition,4
analyze,4
subatomic,4
visible,4
ion,4
table,4
whenever,4
bajoran,4
matches,4
supposed,4
express,4
improbable,4
disengage,4
wall,4
responded,4
schematic,4
interactions,4
characteristics,4
incidents,4
wise,4
intrepid,4
buffer,4
suggestion,4
intend,4
nets,4
efforts,4
technique,4
generation,4
boost,4
maybe,4
regular,4
charts,4
duranium,4
fleming,4
unidentified,4
essentially,4
shock,4
predicted,4
theories,4
scientist,4
resulting,4
saucer,4
stresses,4
exceeding,4
morning,4
performed,4
spectral,4
exobiology,4
informed,4
texts,4
bortas,4
inappropriate,4
someday,4
hatch,4
indications,4
historical,4
slow,4
chemical,4
minute,4
laser,4
stopped,4
bank,4
turned,4
organize,4
dormant,4
abandon,4
seek,4
solid,4
generally,4
launched,4
properly,4
prytt,4
meter,4
southern,4
adult,4
bok,4
pulsar,4
requested,4
billion,4
authorization,4
nightmares,4
imagery,4
preoccupied,4
affection,4
rapid,4
trois,4
black,4
twentyfive,4
freud,4
sounds,4
thirtyeight,4
relays,4
interphasic,4
subsequent,4
deliberately,4
existing,4
added,4
instead,4
partially,4
empathic,4
betazed,4
originating,4
planetary,4
controlled,4
ourselves,4
exceeded,4
tunnel,4
involving,4
mastered,4
heart,4
america,4
fiction,4
derived,4
slowing,4
comparison,4
hardly,4
ours,4
bit,4
empire,4
crystalline,4
fortunate,4
careful,4
violent,4
weak,4
rare,4
accelerated,4
interfere,4
reestablished,4
escaped,4
kittens,4
smaller,4
comprehend,4
evolutionary,4
sequences,4
behavioral,4
evolution,4
probably,4
knowing,4
sections,4
capture,4
consume,4
produced,4
local,4
thirtytwo,4
aspects,4
distinguish,4
exchange,4
assessment,4
leaving,4
echo,4
starfleets,4
whoever,4
gases,4
register,4
creature,4
ace,4
inquire,4
referred,4
weather,4
thermal,4
concentrated,4
loop,4
concerns,4
commanding,4
traces,4
online,4
reconfigured,4
thrusters,4
telling,4
silence,4
mclass,4
onboard,4
actual,4
major,4
counter,4
hole,4
growth,4
longrange,4
suffered,4
neutrino,4
reporting,4
examination,4
harm,4
parts,4
reset,4
rendered,4
facility,4
clearance,4
accepting,4
content,4
maintained,4
crystal,4
betrayed,4
dying,4
lie,4
inadvertently,4
interstellar,4
differences,4
conform,4
interpret,4
severed,4
color,4
detectable,4
matching,4
designated,4
continued,4
success,4
spatial,4
characteristic,4
mental,4
equipped,4
bird,4
locations,4
scattering,4
index,4
ego,4
drawing,4
tracking,4
movements,4
instances,4
screen,4
company,4
armus,4
rank,4
logic,4
talks,4
fighting,4
quality,4
negligible,4
proceeding,4
closely,4
monitors,4
root,4
plant,4
supposition,4
continues,4
band,4
seventyfive,4
meal,4
psychological,4
experiences,4
strongly,4
advise,4
intention,4
monitoring,4
conventional,4
compared,4
findings,4
quest,4
missed,4
humanity,4
assist,4
guards,4
military,4
strategy,4
anticipate,4
thirtyfour,4
danar,4
inoperative,4
logical,4
ignore,4
participate,4
physically,4
conference,4
giving,4
reflect,4
passing,4
intentions,4
evaluation,4
volunteer,4
incorporated,4
cloaked,4
sources,4
kilometer,4
ullians,4
displayed,4
simulated,4
talking,4
metals,4
mountains,4
shearing,4
achieve,4
disrupted,4
finished,4
magnitude,4
registered,4
analyzing,4
assignment,4
cell,4
coordinate,4
intent,4
waveform,4
vico,4
remote,4
odn,4
nitrium,4
dish,4
disturb,4
exceptionally,4
explosive,4
acceleration,4
sides,4
miss,4
armed,4
heat,4
clan,4
potemkin,4
ishara,4
sister,4
bioelectric,4
activating,4
drema,4
glad,4
glass,4
beta,4
advantage,4
reduced,4
drag,4
coefficient,4
opened,4
jack,4
scrooge,4
dispute,4
arbitration,4
wars,4
planning,4
nanites,4
warship,4
defenses,4
poem,4
greatest,4
boradis,4
nervous,4
confused,4
ejection,4
randomized,4
receives,4
journey,4
sitting,4
occupation,4
slowly,4
instrument,4
skoran,4
factions,4
hera,4
lantree,4
dytallix,4
grandpa,4
pockets,3
infusion,3
juliana,3
colleague,3
contents,3
processors,3
mention,3
married,3
ascertain,3
noonian,3
decide,3
details,3
tomorrow,3
accomplishments,3
lived,3
grandmother,3
practice,3
shaft,3
offspring,3
asking,3
claims,3
seismic,3
trigger,3
intervals,3
mathematical,3
played,3
husband,3
wife,3
visit,3
ineffective,3
directional,3
expecting,3
squadron,3
lowintensity,3
sneezing,3
turning,3
led,3
hoped,3
traveled,3
starting,3
secret,3
fit,3
lores,3
loyalty,3
judgment,3
straight,3
falling,3
calling,3
gender,3
urgent,3
conversation,3
fair,3
conan,3
doyle,3
tie,3
presented,3
box,3
works,3
deeper,3
reflection,3
deduce,3
reveal,3
challenge,3
witness,3
covered,3
arms,3
larger,3
distant,3
crime,3
abducted,3
shorter,3
employed,3
spaced,3
ground,3
argument,3
doctors,3
conclude,3
pure,3
today,3
motivated,3
fingerprints,3
cost,3
falls,3
adversary,3
worthy,3
grave,3
congratulations,3
paper,3
technological,3
headed,3
sixtytwo,3
undoubtedly,3
utilize,3
precaution,3
figure,3
house,3
held,3
touch,3
honesty,3
happening,3
compartment,3
burn,3
implies,3
travelling,3
forth,3
option,3
romulus,3
governor,3
properties,3
confusing,3
conducted,3
inverse,3
gtype,3
essence,3
mechanics,3
fortyfive,3
resolution,3
amplitude,3
modulation,3
couldve,3
ruptured,3
investigating,3
unaffected,3
collapsing,3
occur,3
reprogrammed,3
fortytwo,3
recovered,3
spinal,3
injury,3
formal,3
pinpoint,3
beginnings,3
rna,3
belong,3
physics,3
realties,3
equation,3
green,3
ritual,3
literal,3
improve,3
aspect,3
crushers,3
ran,3
holodecks,3
temporarily,3
resumed,3
linking,3
focal,3
replicators,3
property,3
unpredictable,3
vast,3
lies,3
depolarize,3
handle,3
attend,3
pose,3
limit,3
stabilizing,3
competition,3
testing,3
techniques,3
devices,3
modification,3
stun,3
stabilized,3
capability,3
lacks,3
conversion,3
account,3
metallic,3
council,3
nacelles,3
timing,3
rescue,3
reviewed,3
momentum,3
hits,3
onehundred,3
analyses,3
faith,3
proven,3
hearing,3
insight,3
cave,3
stories,3
incoming,3
text,3
beliefs,3
offense,3
crisis,3
dilemma,3
collection,3
belief,3
tsiolkovsky,3
clothing,3
downloading,3
downloaded,3
delivered,3
yar,3
multiple,3
broad,3
variety,3
unlike,3
blood,3
thin,3
projecting,3
translator,3
quicker,3
interfaced,3
lay,3
inhabited,3
nearest,3
binary,3
groups,3
emulate,3
viewer,3
comply,3
projection,3
separation,3
trial,3
uh,3
fiftyone,3
endeavor,3
honors,3
prejudice,3
shielding,3
worlds,3
